time(s),0.0Hz,0.25Hz,0.5Hz,0.75Hz,1.0Hz,1.25Hz,1.5Hz,1.75Hz,2.0Hz
0.3632,-13.9327,-11.5657,-5.2017,3.1512,10.8296,15.3979,15.4295,10.9147,3.263
0.3634,-23.2831,-20.9309,-14.5958,-6.2576,1.4285,6.0053,6.0226,1.4747,-6.197
0.3636,-32.5415,-30.2135,-23.9324,-15.6417,-7.9783,-3.4109,-3.4082,-7.9712,-15.6324
0.3638,-41.6716,-39.377,-33.1748,-24.9643,-17.3536,-12.8137,-12.8256,-17.3855,-25.0057
0.364,-50.6372,-48.3851,-42.2864,-34.1886,-26.6607,-22.166,-22.1923,-26.7309,-34.2794
0.3642,-59.4029,-57.2024,-51.2315,-43.2784,-35.8629,-31.4311,-31.4714,-35.9702,-43.4169
0.3644,-67.9343,-65.794,-59.9747,-52.1979,-44.924,-40.5722,-40.626,-45.067,-52.3816
0.3646,-76.1975,-74.1262,-68.4817,-60.9121,-53.8084,-49.5536,-49.6201,-53.9849,-61.138
0.3648,-84.16,-82.1659,-76.7189,-69.3865,-62.4811,-58.3396,-58.4181,-62.6887,-69.6512
0.365,-91.7903,-89.8816,-84.6539,-77.588,-70.9079,-66.8958,-66.9852,-71.1438,-77.8874
0.3652,-99.0584,-97.2427,-92.2554,-85.4841,-79.0557,-75.1883,-75.2875,-79.3167,-85.8137
0.3654,-105.9356,-104.2203,-99.4934,-93.0439,-86.8925,-83.1846,-83.2922,-87.1749,-93.3987
0.3656,-112.3947,-110.7867,-106.3396,-100.2375,-94.3875,-90.853,-90.9676,-94.6873,-100.6121
0.3658,-118.4102,-116.9162,-112.7668,-107.0368,-101.511,-98.1634,-98.2835,-101.8239,-107.4253
0.366,-123.9584,-122.5846,-118.7498,-113.4148,-108.2351,-105.0869,-105.2107,-108.5566,-113.8112
0.3662,-129.0174,-127.7693,-124.2649,-119.3466,-114.5333,-111.5962,-111.7221,-114.8586,-119.7444
0.3664,-133.5672,-132.4502,-129.2906,-124.8088,-120.3809,-117.6658,-117.7917,-120.7049,-125.2012
0.3666,-137.5899,-136.6086,-133.807,-129.7799,-125.7549,-123.2716,-123.3957,-126.0722,-130.16
0.3668,-141.0696,-140.2281,-137.7962,-134.2403,-130.634,-128.3915,-128.5118,-130.9393,-134.6011
0.367,-143.9925,-143.2945,-141.2426,-138.1725,-134.9991,-133.0054,-133.1198,-135.2869,-138.5066
0.3672,-146.3472,-145.7958,-144.1326,-141.561,-138.833,-137.0951,-137.2015,-139.0976,-141.8612
0.3674,-148.1243,-147.7219,-146.4548,-144.3925,-142.1206,-140.6444,-140.7407,-142.3564,-144.6515
0.3676,-149.3168,-149.0654,-148.2001,-146.6558,-144.849,-143.6394,-143.7234,-145.0503,-146.8664
0.3678,-149.9201,-149.8209,-149.3615,-148.3421,-147.0074,-146.0683,-146.1379,-147.1687,-148.497
0.368,-149.9317,-149.9854,-149.9346,-149.4447,-148.5874,-147.9214,-147.9745,-148.703,-149.5369
0.3682,-149.3515,-149.5584,-149.9171,-149.9592,-149.5827,-149.1914,-149.226,-149.6473,-149.9819
0.3684,-148.182,-148.5414,-149.309,-149.8836,-149.9894,-149.8734,-149.8875,-149.9977,-149.8303
0.3686,-146.4276,-146.9385,-148.1127,-149.2182,-149.8059,-149.9647,-149.9562,-149.7528,-149.0827
0.3688,-144.0954,-144.7561,-146.3329,-147.9657,-149.033,-149.4648,-149.432,-148.9137,-147.742
0.369,-141.1945,-142.0027,-143.9767,-146.131,-147.6736,-148.3757,-148.3169,-147.4836,-145.8136
0.3692,-137.7363,-138.6891,-141.0533,-143.7213,-145.7331,-146.7018,-146.6153,-145.4682,-143.3051
0.3694,-133.7346,-134.8285,-137.5743,-140.746,-143.2191,-144.4496,-144.3339,-142.8756,-140.2265
0.3696,-129.2051,-130.4361,-133.5533,-137.2169,-140.1416,-141.6281,-141.4818,-139.7159,-136.5901
0.3698,-124.1656,-125.5293,-129.0062,-133.1479,-136.5125,-138.2482,-138.0701,-136.0017,-132.4103
0.37,-118.6362,-120.1272,-123.9509,-128.555,-132.3464,-134.3233,-134.1124,-131.7477,-127.7038
0.3702,-112.6385,-114.2514,-118.4073,-123.4562,-127.6594,-129.8689,-129.6243,-126.9709,-122.4893
0.3704,-106.1963,-107.9249,-112.3973,-117.8716,-122.47,-124.9026,-124.6236,-121.6901,-116.7874
0.3706,-99.335,-101.1727,-105.9446,-111.8232,-116.7987,-119.4439,-119.13,-115.9264,-110.621
0.3708,-92.0817,-94.0214,-99.0744,-105.3348,-110.6678,-113.5143,-113.1653,-109.7026,-104.0145
0.371,-84.4649,-86.4993,-91.814,-98.4319,-104.1014,-107.1372,-106.753,-103.0433,-96.9943
0.3712,-76.5148,-78.636,-84.192,-91.1417,-97.1253,-100.3377,-99.9185,-95.975,-89.5881
0.3714,-68.2628,-70.4626,-76.2382,-83.4928,-89.7671,-93.1427,-92.6888,-88.5258,-81.8256
0.3716,-59.7413,-62.0112,-67.9842,-75.5155,-82.0555,-85.5805,-85.0924,-80.7252,-73.7376
0.3718,-50.9841,-53.3152,-59.4623,-67.2409,-74.021,-77.6808,-77.1595,-72.6042,-65.3562
0.372,-42.0257,-44.4089,-50.7062,-58.7018,-65.6953,-69.4749,-68.9214,-64.195,-56.7148
0.3722,-32.9014,-35.3275,-41.7504,-49.9317,-57.111,-60.9951,-60.4107,-55.5309,-47.8478
0.3724,-23.6472,-26.1067,-32.6301,-40.9651,-48.3019,-52.2747,-51.661,-46.6464,-38.7904
0.3726,-14.2998,-16.7829,-23.3812,-31.8373,-39.3028,-43.3483,-42.7069,-37.5767,-29.5787
0.3728,-4.8959,-7.393,-14.0403,-22.5842,-30.149,-34.2509,-33.5839,-28.3578,-20.2494
0.373,4.5273,2.0261,-4.644,-13.2423,-20.8765,-25.0185,-24.328,-19.0264,-10.8395
0.3732,13.9327,11.4372,4.7705,-3.8482,-11.5218,-15.6874,-14.9758,-9.6193,-1.3864
0.3734,23.2831,20.8033,14.1663,5.561,-2.1218,-6.2944,-5.5643,-0.1741,8.0721
0.3736,32.5415,30.0872,23.5062,14.9483,7.2866,3.1234,3.8692,9.2719,17.4985
0.3738,41.6716,39.2525,32.7536,24.2768,16.6663,12.529,13.2875,18.6811,26.8554
0.374,50.6372,48.2629,41.8719,33.5097,25.9805,21.8852,22.6532,28.0162,36.1054
0.3742,59.4029,57.083,50.8252,42.6109,35.1924,31.1551,31.9294,37.2402,45.2117
0.3744,67.9343,65.6779,59.5784,51.5443,44.2659,40.3023,41.0794,46.3163,54.1382
0.3746,76.1975,74.0138,68.0969,60.2749,53.1651,49.2906,50.0669,55.2087,62.8494
0.3748,84.16,82.0577,76.3471,68.7684,61.8552,58.0846,58.8564,63.8819,71.3105
0.375,91.7903,89.778,84.2965,76.9912,70.3018,66.6496,67.4132,72.3016,79.4879
0.3752,99.0584,97.1441,91.9139,84.9111,78.4718,74.9519,75.7033,80.4344,87.3491
0.3754,105.9356,104.1271,99.1692,92.4969,86.333,82.9586,83.6941,88.2478,94.8628
0.3756,112.3947,110.6994,106.0339,99.7187,93.8545,90.6384,91.3538,95.711,101.9991
0.3758,118.4102,116.835,112.4808,106.5481,101.0066,97.9608,98.6521,102.7943,108.7297
0.376,123.9584,122.5098,118.4847,112.9583,107.7612,104.8969,105.5603,109.4696,115.0277
0.3762,129.0174,127.7013,124.0218,118.924,114.0917,111.4196,112.0509,115.7103,120.8682
0.3764,133.5672,132.3892,129.0704,124.4217,119.9733,117.5029,118.0983,121.4917,126.2277
0.3766,137.5899,136.5549,133.6105,129.4298,125.3827,123.1229,123.6785,126.7908,131.0852
0.3768,141.0696,140.1819,137.6243,133.9287,130.2986,128.2575,128.7695,131.5867,135.4211
0.377,143.9925,143.2561,141.096,137.9005,134.7018,132.8864,133.3512,135.8601,139.2183
0.3772,146.3472,145.7651,144.0119,141.3297,138.5749,136.9914,137.4053,139.5943,142.4617
0.3774,148.1243,147.6993,146.3604,144.2028,141.9026,140.5562,140.9158,142.7742,145.1384
0.3776,149.3168,149.0508,148.1324,146.5084,144.6718,143.5668,143.8689,145.3874,147.2377
0.3778,149.9201,149.8145,149.3209,148.2375,146.8717,146.0113,146.2528,147.4234,148.7512
0.378,149.9317,149.9872,149.9212,149.3833,148.4935,147.88,148.0581,148.8741,149.673
0.3782,149.3515,149.5683,149.9309,149.9413,149.531,149.1657,149.2777,149.7339,149.9993
0.3784,148.182,148.5595,149.35,149.9093,149.9799,149.8632,149.9067,149.9991,149.729
0.3786,146.4276,146.9647,148.1807,149.2874,149.8386,149.9697,149.9427,149.6689,148.863
0.3788,144.0954,144.7902,146.4278,148.0781,149.1076,149.4849,149.3854,148.7444,147.4048
0.379,141.1945,142.0447,144.098,146.286,147.7897,148.4106,148.2371,147.2294,145.3602
0.3792,137.7363,138.7388,141.2006,143.9184,145.8902,146.7511,146.5023,145.1299,142.7373
0.3794,133.7346,134.8858,137.747,140.9844,143.4165,144.5129,144.1878,142.4541,139.5467
0.3796,129.2051,130.5007,133.7508,137.4956,140.3783,141.7048,141.3029,139.2128,135.8009
0.3798,124.1656,125.6008,129.2277,133.4658,136.7877,138.3379,137.8588,135.4187,131.5148
0.38,118.6362,120.2056,124.1955,128.9108,132.6587,134.4254,133.8693,131.087,126.7056
0.3802,112.6385,114.3362,118.6742,123.8485,128.0075,129.9829,129.3501,126.2347,121.3923
0.3804,106.1963,108.0158,112.6853,118.2989,122.8526,125.0277,124.3191,120.8813,115.5962
0.3806,99.335,101.2694,106.2525,112.2838,117.2141,119.5794,118.7961,115.0479,109.3402
0.3808,92.0817,94.1236,99.4012,105.8268,111.1143,113.6596,112.8031,108.7577,102.6492
0.381,84.4649,86.6065,92.1584,98.9534,104.5771,107.2915,106.3637,102.0356,95.5499
0.3812,76.5148,78.7478,84.5525,91.6907,97.6283,100.5003,99.5035,94.9084,88.0704
0.3814,68.2628,70.5785,76.6135,84.0671,90.2953,93.3127,92.2494,87.4043,80.2407
0.3816,59.7413,62.1308,68.3728,76.1127,82.6069,85.7571,84.6303,79.5531,72.0917
0.3818,50.9841,53.4381,59.8627,67.8588,74.5933,77.8633,76.6763,71.386,63.656
0.382,42.0257,44.5345,51.1168,59.3379,66.2861,69.6624,68.4188,62.9355,54.967
0.3822,32.9014,35.4554,42.1695,50.5834,57.718,61.1867,59.8906,54.235,46.0594
0.3824,23.6472,26.2363,33.0562,41.63,48.9227,52.4696,51.1253,45.3192,36.9686
0.3826,14.2998,16.9138,23.8126,32.5127,39.9349,43.5456,42.1577,36.2233,27.7307
0.3828,4.8959,7.5246,14.4752,23.2674,30.7898,34.4498,33.0232,26.9836,18.3825
0.383,-4.5273,-1.8943,5.0808,13.9306,21.5235,25.2181,23.7579,17.6367,8.9612
0.3832,-13.9327,-11.3057,-4.3336,4.539,12.1726,15.887,14.3986,8.2198,-0.4957
0.3834,-23.2831,-20.6726,-13.7309,-4.8705,2.7736,6.4931,4.9823,-1.2299,-9.9507
0.3836,-32.5415,-29.9579,-23.0742,-14.2608,-6.6362,-2.9264,-4.4538,-10.6746,-19.3661
0.3838,-41.6716,-39.125,-32.3265,-23.595,-16.02,-12.3344,-13.8723,-20.0771,-28.7044
0.384,-50.6372,-48.1378,-41.4515,-32.8363,-25.3407,-21.6938,-23.2359,-29.3998,-37.9285
0.3842,-59.4029,-56.9607,-50.4132,-41.9485,-34.5617,-30.9677,-32.5077,-38.6058,-47.0017
0.3844,-67.9343,-65.559,-59.1764,-50.8956,-43.6466,-40.1195,-41.6508,-47.6586,-55.888
0.3846,-76.1975,-73.8987,-67.7064,-59.6424,-52.5598,-49.1131,-50.6292,-56.5221,-64.5519
0.3848,-84.16,-81.9469,-75.9697,-68.1545,-61.2662,-57.913,-59.4072,-65.1612,-72.959
0.385,-91.7903,-89.6719,-83.9338,-76.3984,-69.7314,-66.4845,-67.9502,-73.5416,-81.0759
0.3852,-99.0584,-97.0431,-91.5672,-84.3417,-77.9221,-74.7938,-76.2243,-81.63,-88.8703
0.3854,-105.9356,-104.0317,-98.8399,-91.9531,-85.8061,-82.8081,-84.1967,-89.3942,-96.3111
0.3856,-112.3947,-110.6098,-105.7233,-99.2027,-93.3525,-90.4959,-91.836,-96.8035,-103.3689
0.3858,-118.4102,-116.7517,-112.1902,-106.0619,-100.5313,-97.8267,-99.1118,-103.8284,-110.0154
0.386,-123.9584,-122.4331,-118.2152,-112.5038,-107.3145,-104.7717,-105.9954,-110.4409,-116.2243
0.3862,-129.0174,-127.6316,-123.7745,-118.5029,-113.6753,-111.3035,-112.4596,-116.6149,-121.9708
0.3864,-133.5672,-132.3267,-128.8462,-124.0357,-119.5886,-117.3962,-118.4786,-122.3258,-127.2322
0.3866,-137.5899,-136.4998,-133.4104,-129.0804,-125.0313,-123.026,-124.0288,-127.551,-131.9874
0.3868,-141.0696,-140.1345,-137.4491,-133.6172,-129.9818,-128.1704,-129.0881,-132.2696,-136.2176
0.387,-143.9925,-143.2166,-140.9463,-137.6282,-134.4206,-132.8094,-133.6365,-136.463,-139.906
0.3872,-146.3472,-145.7337,-143.8883,-141.0976,-138.3304,-136.9244,-137.656,-140.1144,-143.0378
0.3874,-148.1243,-147.676,-146.2636,-144.0118,-141.6956,-140.4994,-141.1306,-143.2094,-145.6007
0.3876,-149.3168,-149.0358,-148.0627,-146.3593,-144.5031,-143.5202,-144.0467,-145.7356,-147.5844
0.3878,-149.9201,-149.8078,-149.2785,-148.1309,-146.7418,-145.9748,-146.3926,-147.6831,-148.981
0.388,-149.9317,-149.9889,-149.9063,-149.3195,-148.4029,-147.8537,-148.1591,-149.044,-149.785
0.3882,-149.3515,-149.5784,-149.9436,-149.9205,-149.4798,-149.1493,-149.3391,-149.8131,-149.9932
0.3884,-148.182,-148.5779,-149.3903,-149.9316,-149.9683,-149.8566,-149.928,-149.9871,-149.6048
0.3886,-146.4276,-146.9914,-148.2484,-149.3527,-149.8665,-149.9727,-149.9235,-149.5655,-148.6212
0.3888,-144.0954,-144.8251,-146.5227,-148.1861,-149.1747,-149.4972,-149.3255,-148.5498,-147.0466
0.389,-141.1945,-142.0876,-144.2197,-146.4364,-147.8958,-148.432,-148.1364,-146.9442,-144.887
0.3892,-137.7363,-138.7896,-141.3486,-144.1104,-146.0346,-146.7812,-146.3609,-144.755,-142.1511
0.3894,-133.7346,-134.9442,-137.9208,-141.2173,-143.5986,-144.5514,-144.0061,-141.9908,-138.8498
0.3896,-129.2051,-130.5666,-133.9497,-137.7685,-140.5973,-141.7513,-141.0812,-138.6627,-134.9961
0.3898,-124.1656,-125.674,-129.4509,-133.7775,-137.0426,-138.392,-137.5978,-134.7838,-130.6056
0.39,-118.6362,-120.2857,-124.4422,-129.2602,-132.9484,-134.4868,-133.5697,-130.3696,-125.6955
0.3902,-112.6385,-114.4229,-118.9433,-124.2341,-128.3308,-130.051,-129.0128,-125.4376,-120.2855
0.3904,-106.1963,-108.1088,-112.9759,-118.7192,-123.2081,-125.1021,-123.9452,-120.0074,-114.397
0.3906,-99.335,-101.3684,-106.5634,-112.7371,-117.6003,-119.6596,-118.3869,-114.1005,-108.0536
0.3908,-92.0817,-94.2281,-99.7312,-106.3114,-111.5295,-113.7451,-112.3599,-107.7404,-101.2803
0.391,-84.4649,-86.7161,-92.5062,-99.4673,-105.0198,-107.3818,-105.8881,-100.9523,-94.1043
0.3912,-76.5148,-78.8621,-84.9167,-92.2318,-98.0966,-100.5949,-98.9971,-93.7633,-86.5539
0.3914,-68.2628,-70.6971,-76.9928,-84.6334,-90.7872,-93.411,-91.7141,-86.2018,-78.6593
0.3916,-59.7413,-62.2532,-68.7656,-76.7019,-83.1204,-85.8586,-84.068,-78.2979,-70.4518
0.3918,-50.9841,-53.5637,-60.2675,-68.4685,-75.1263,-77.9675,-76.089,-70.083,-61.9642
0.392,-42.0257,-44.663,-51.532,-59.9657,-66.8365,-69.7687,-67.8088,-61.5897,-53.23
0.3922,-32.9014,-35.5862,-42.5935,-51.227,-58.2836,-61.2946,-59.2601,-52.8517,-44.2842
0.3924,-23.6472,-26.3689,-33.4872,-42.2866,-49.5013,-52.5786,-50.4767,-43.9038,-35.1623
0.3926,-14.2998,-17.0477,-24.249,-33.1799,-40.524,-43.6552,-41.4934,-34.7815,-25.9005
0.3928,-4.8959,-7.6592,-14.9153,-23.9426,-31.3872,-34.5595,-32.3458,-25.521,-16.5358
0.393,4.5273,1.7594,-5.5229,-14.611,-22.1268,-25.3274,-23.0701,-16.159,-7.1053
0.3932,13.9327,11.1712,3.8913,-5.222,-12.7793,-15.9953,-13.7031,-6.7329,2.3535
0.3934,23.2831,20.5389,13.2902,4.1876,-3.3814,-6.6001,-4.2817,2.72,11.8029
0.3936,32.5415,29.8255,22.6367,13.5808,6.0297,2.8211,5.1567,12.1621,21.2053
0.3938,41.6716,38.9945,31.894,22.9205,15.4172,12.2313,14.5747,21.556,30.5233
0.394,50.6372,48.0098,41.0257,32.17,24.744,21.5933,23.935,30.8642,39.7199
0.3942,59.4029,56.8356,49.9958,41.2929,33.9734,30.8701,33.2006,40.0499,48.7585
0.3944,67.9343,65.4373,58.769,50.2533,43.069,40.0251,42.3348,49.0765,57.6032
0.3946,76.1975,73.7809,67.3106,59.0159,51.9951,49.0223,51.3014,57.9082,66.2188
0.3948,84.16,81.8334,75.5872,67.5463,60.7166,57.826,60.065,66.5099,74.5709
0.395,91.7903,89.5632,83.5659,75.811,69.199,66.4016,68.5907,74.8474,82.6265
0.3952,99.0584,96.9397,91.2155,83.7773,77.409,74.7153,76.8449,82.8876,90.3534
0.3954,105.9356,103.9339,98.5058,91.4139,85.3143,82.7341,84.7949,90.5986,97.721
0.3956,112.3947,110.5182,105.4081,98.6907,92.8837,90.4266,92.4091,97.9497,104.6999
0.3958,118.4102,116.6665,111.8951,105.5792,100.0875,97.7622,99.6575,104.9117,111.2623
0.396,123.9584,122.3546,117.9414,112.0523,106.8972,104.7122,106.5113,111.457,117.3823
0.3962,129.0174,127.5602,123.5231,118.0844,113.2861,111.2489,112.9433,117.5595,123.0354
0.3964,133.5672,132.2626,128.6183,123.6518,119.229,117.3467,118.9282,123.1951,128.1991
0.3966,137.5899,136.4434,133.2068,128.7326,124.7025,122.9815,124.4422,128.3413,132.853
0.3968,141.0696,140.086,137.2706,133.3068,129.6851,128.131,129.4634,132.9776,136.9786
0.397,143.9925,143.176,140.7937,137.3564,134.1571,132.775,133.972,137.0858,140.5593
0.3972,146.3472,145.7014,143.7621,140.8655,138.1009,136.895,137.95,140.6493,143.5811
0.3974,148.1243,147.652,146.1643,143.8203,141.501,140.4748,141.3818,143.6541,146.0318
0.3976,149.3168,149.0203,147.9908,146.209,144.3441,143.5003,144.2538,146.0883,147.9018
0.3978,149.9201,149.8008,149.2343,148.0225,146.6188,145.9595,146.5545,147.9421,149.1835
0.398,149.9317,149.9905,149.8899,149.2534,148.3163,147.8428,148.2749,149.2081,149.872
0.3982,149.3515,149.5885,149.9551,149.8969,149.4299,149.1426,149.4081,149.8815,149.9645
0.3984,148.182,148.5966,149.4297,149.9506,149.9551,149.8539,149.9496,149.9594,149.4606
0.3986,146.4276,147.0185,148.3156,149.4142,149.89,149.9738,149.8973,149.4415,148.3623
0.3988,144.0954,144.8606,146.6173,148.2898,149.2347,149.5019,149.2513,148.33,146.674
0.399,141.1945,142.1313,144.3415,146.5818,147.9918,148.44,148.0143,146.6292,144.4024
0.3992,137.7363,138.8414,141.4971,144.297,146.1663,146.7922,146.1911,144.3458,141.5566
0.3994,133.7346,135.0039,138.0954,141.4443,143.7653,144.5652,143.7889,141.489,138.1478
0.3996,129.2051,130.6339,134.1496,138.035,140.7982,141.7676,140.8173,138.0701,134.1897
0.3998,124.1656,125.7487,129.6755,134.0826,137.2768,138.4106,137.2879,134.1026,129.698
0.4,118.6362,120.3675,124.6906,129.6024,133.2148,134.5073,133.2148,129.6024,124.6906
